CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
bc99e134b647;airflow-airflow-scheduler-1;1.57%;276.2MiB / 7.463GiB;3.61%;37.3MB / 37.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.18%;1.076GiB / 7.463GiB;14.42%; 13.2MB / 7.29MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.95%;225.6MiB / 7.463GiB;2.95%;5.59MB / 7.13MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.12%;207.8MiB / 7.463GiB;2.72%;1.55MB / 2.43GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;3.78%;431.5MiB / 7.463GiB;5.65%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.72%;83.66MiB / 7.463GiB;1.09%;51.5MB / 57MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.73MiB / 7.463GiB;0.18%;965kB / 817kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.05%;853MiB / 7.463GiB;11.16%; 2.45GB / 2.76GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;173.23%;376.9MiB / 7.463GiB;4.93%;37.3MB / 37.8MB;0B / 0B;38
ab0ed3240741;airflow-airflow-webserver-1;2.23%;1.076GiB / 7.463GiB;14.42%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.96%;225.6MiB / 7.463GiB;2.95%;5.6MB / 7.13MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.07%;207.8MiB / 7.463GiB;2.72%;1.55MB / 2.43GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.41%;434.5MiB / 7.463GiB;5.69%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.36%;83.67MiB / 7.463GiB;1.09%;51.6MB / 57MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.61MiB / 7.463GiB;0.18%;965kB / 817kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;0.05%;853MiB / 7.463GiB;11.16%; 2.45GB / 2.76GB;0B / 0B;21
bc99e134b647;airflow-airflow-scheduler-1;173.23%;376.9MiB / 7.463GiB;4.93%;37.3MB / 37.8MB;0B / 0B;38
ab0ed3240741;airflow-airflow-webserver-1;2.23%;1.076GiB / 7.463GiB;14.42%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.96%;225.6MiB / 7.463GiB;2.95%;5.6MB / 7.13MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.07%;207.8MiB / 7.463GiB;2.72%;1.55MB / 2.43GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.41%;434.5MiB / 7.463GiB;5.69%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.36%;83.67MiB / 7.463GiB;1.09%;51.6MB / 57MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.61MiB / 7.463GiB;0.18%;965kB / 817kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;81.01%; 983.3MiB / 7.463GiB;12.87%; 2.45GB / 2.76GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;168.88%;310.7MiB / 7.463GiB;4.07%;37.5MB / 38.1MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.075GiB / 7.463GiB;14.41%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;225.3MiB / 7.463GiB;2.95%;5.6MB / 7.14MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;207.7MiB / 7.463GiB;2.72%;1.55MB / 2.43GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.45%;435.8MiB / 7.463GiB;5.70%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;25.55%; 87.36MiB / 7.463GiB;1.14%;51.8MB / 57.3MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.74%;13.8MiB / 7.463GiB; 0.18%;969kB / 820kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;81.01%; 983.3MiB / 7.463GiB;12.87%; 2.45GB / 2.76GB;0B / 0B;23
bc99e134b647;airflow-airflow-scheduler-1;168.88%;310.7MiB / 7.463GiB;4.07%;37.5MB / 38.1MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.075GiB / 7.463GiB;14.41%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;225.3MiB / 7.463GiB;2.95%;5.6MB / 7.14MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;207.7MiB / 7.463GiB;2.72%;1.55MB / 2.43GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.45%;435.8MiB / 7.463GiB;5.70%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;25.55%; 87.36MiB / 7.463GiB;1.14%;51.8MB / 57.3MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.74%;13.8MiB / 7.463GiB; 0.18%;969kB / 820kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;95.64%; 1.223GiB / 7.463GiB;16.39%; 2.57GB / 2.76GB;0B / 0B;36
bc99e134b647;airflow-airflow-scheduler-1;165.33%;309.7MiB / 7.463GiB;4.05%;37.7MB / 38.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.06GiB / 7.463GiB; 14.20%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.71%;219.9MiB / 7.463GiB;2.88%;5.61MB / 7.15MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;30.19%; 205.8MiB / 7.463GiB;2.69%;1.64MB / 2.55GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.75%;414.3MiB / 7.463GiB;5.42%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;31.23%; 86.05MiB / 7.463GiB;1.13%;52MB / 57.6MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;13.3MiB / 7.463GiB; 0.17%;970kB / 820kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;95.64%; 1.223GiB / 7.463GiB;16.39%; 2.57GB / 2.76GB;0B / 0B;36
bc99e134b647;airflow-airflow-scheduler-1;165.33%;309.7MiB / 7.463GiB;4.05%;37.7MB / 38.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.06GiB / 7.463GiB; 14.20%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.71%;219.9MiB / 7.463GiB;2.88%;5.61MB / 7.15MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;30.19%; 205.8MiB / 7.463GiB;2.69%;1.64MB / 2.55GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;1.75%;414.3MiB / 7.463GiB;5.42%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;31.23%; 86.05MiB / 7.463GiB;1.13%;52MB / 57.6MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;13.3MiB / 7.463GiB; 0.17%;970kB / 820kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;107.46%;1.648GiB / 7.463GiB;22.09%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;131.89%;261.8MiB / 7.463GiB;3.43%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.039GiB / 7.463GiB;13.92%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;213.3MiB / 7.463GiB;2.79%;5.61MB / 7.15MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;49.64%; 202.8MiB / 7.463GiB;2.65%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.17%;388MiB / 7.463GiB;5.08%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;23.39%; 82MiB / 7.463GiB;1.07%;52.2MB / 57.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;13.07MiB / 7.463GiB;0.17%;971kB / 821kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;107.46%;1.648GiB / 7.463GiB;22.09%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;131.89%;261.8MiB / 7.463GiB;3.43%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.039GiB / 7.463GiB;13.92%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;213.3MiB / 7.463GiB;2.79%;5.61MB / 7.15MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;49.64%; 202.8MiB / 7.463GiB;2.65%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.17%;388MiB / 7.463GiB;5.08%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;23.39%; 82MiB / 7.463GiB;1.07%;52.2MB / 57.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;13.07MiB / 7.463GiB;0.17%;971kB / 821kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;91.33%; 2.488GiB / 7.463GiB;33.33%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.34%;241.1MiB / 7.463GiB;3.16%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1007MiB / 7.463GiB; 13.18%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.82%;194.9MiB / 7.463GiB;2.55%;5.62MB / 7.16MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.20%;193.6MiB / 7.463GiB;2.53%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.94%;309.9MiB / 7.463GiB;4.06%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.92%;78.82MiB / 7.463GiB;1.03%;52.2MB / 57.7MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;11.88MiB / 7.463GiB;0.16%;971kB / 821kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;91.33%; 2.488GiB / 7.463GiB;33.33%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.34%;241.1MiB / 7.463GiB;3.16%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1007MiB / 7.463GiB; 13.18%; 13.2MB / 7.3MB; 0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.82%;194.9MiB / 7.463GiB;2.55%;5.62MB / 7.16MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.20%;193.6MiB / 7.463GiB;2.53%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;4.94%;309.9MiB / 7.463GiB;4.06%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.92%;78.82MiB / 7.463GiB;1.03%;52.2MB / 57.7MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;11.88MiB / 7.463GiB;0.16%;971kB / 821kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;11.43%; 1.821GiB / 7.463GiB;24.39%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.59%;235.8MiB / 7.463GiB;3.09%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.05%;983.2MiB / 7.463GiB;12.87%; 13.2MB / 7.31MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.82%;189.7MiB / 7.463GiB;2.48%;5.62MB / 7.17MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.60%;193.5MiB / 7.463GiB;2.53%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.35%;295.9MiB / 7.463GiB;3.87%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.87%;78.67MiB / 7.463GiB;1.03%;52.2MB / 57.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;11.46MiB / 7.463GiB;0.15%;972kB / 822kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;11.43%; 1.821GiB / 7.463GiB;24.39%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.59%;235.8MiB / 7.463GiB;3.09%;37.9MB / 38.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.05%;983.2MiB / 7.463GiB;12.87%; 13.2MB / 7.31MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.82%;189.7MiB / 7.463GiB;2.48%;5.62MB / 7.17MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.60%;193.5MiB / 7.463GiB;2.53%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;0.35%;295.9MiB / 7.463GiB;3.87%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.87%;78.67MiB / 7.463GiB;1.03%;52.2MB / 57.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;11.46MiB / 7.463GiB;0.15%;972kB / 822kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;2.71%;1.819GiB / 7.463GiB;24.37%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;128.40%;265.5MiB / 7.463GiB;3.47%;37.9MB / 38.4MB;0B / 0B;20
ab0ed3240741;airflow-airflow-webserver-1;0.11%;983.2MiB / 7.463GiB;12.87%; 13.2MB / 7.31MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.07%;189.7MiB / 7.463GiB;2.48%;5.63MB / 7.17MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.46%;300.4MiB / 7.463GiB;3.93%;2.76GB / 19.6MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.57%;78.66MiB / 7.463GiB;1.03%;52.2MB / 57.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;11.46MiB / 7.463GiB;0.15%;972kB / 822kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;2.71%;1.819GiB / 7.463GiB;24.37%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;128.40%;265.5MiB / 7.463GiB;3.47%;37.9MB / 38.4MB;0B / 0B;20
ab0ed3240741;airflow-airflow-webserver-1;0.11%;983.2MiB / 7.463GiB;12.87%; 13.2MB / 7.31MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.07%;189.7MiB / 7.463GiB;2.48%;5.63MB / 7.17MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;2.46%;300.4MiB / 7.463GiB;3.93%;2.76GB / 19.6MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.57%;78.66MiB / 7.463GiB;1.03%;52.2MB / 57.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;11.46MiB / 7.463GiB;0.15%;972kB / 822kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;27.47%; 1.825GiB / 7.463GiB;24.45%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;31.33%; 251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;74.17%; 984.9MiB / 7.463GiB;12.89%; 13.6MB / 7.51MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.36%;189.8MiB / 7.463GiB;2.48%;5.63MB / 7.18MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.70%; 180.5MiB / 7.463GiB;2.36%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;15.72%; 78.56MiB / 7.463GiB;1.03%;52.4MB / 58.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;11.46MiB / 7.463GiB;0.15%;973kB / 824kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;27.47%; 1.825GiB / 7.463GiB;24.45%; 2.8GB / 2.76GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;31.33%; 251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;74.17%; 984.9MiB / 7.463GiB;12.89%; 13.6MB / 7.51MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.36%;189.8MiB / 7.463GiB;2.48%;5.63MB / 7.18MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.70%; 180.5MiB / 7.463GiB;2.36%;2.76GB / 19.6MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;15.72%; 78.56MiB / 7.463GiB;1.03%;52.4MB / 58.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;11.46MiB / 7.463GiB;0.15%;973kB / 824kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;58.26%; 1.825GiB / 7.463GiB;24.46%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.50%;251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;3.77%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.88%;189.8MiB / 7.463GiB;2.48%;5.64MB / 7.18MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.54%; 181.5MiB / 7.463GiB;2.37%;2.76GB / 19.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.32%;78.58MiB / 7.463GiB;1.03%;52.4MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;11.46MiB / 7.463GiB;0.15%;973kB / 824kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;58.26%; 1.825GiB / 7.463GiB;24.46%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.50%;251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;3.77%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.88%;189.8MiB / 7.463GiB;2.48%;5.64MB / 7.18MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;195MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.54%; 181.5MiB / 7.463GiB;2.37%;2.76GB / 19.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.32%;78.58MiB / 7.463GiB;1.03%;52.4MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;11.46MiB / 7.463GiB;0.15%;973kB / 824kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;53.14%; 1.826GiB / 7.463GiB;24.46%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.48%;251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.76%;189.8MiB / 7.463GiB;2.48%;5.64MB / 7.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.16%;195.1MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.22%; 181.5MiB / 7.463GiB;2.38%;2.77GB / 19.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.38%;78.57MiB / 7.463GiB;1.03%;52.5MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;11.46MiB / 7.463GiB;0.15%;975kB / 825kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;53.14%; 1.826GiB / 7.463GiB;24.46%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.48%;251.4MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.76%;189.8MiB / 7.463GiB;2.48%;5.64MB / 7.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.16%;195.1MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.22%; 181.5MiB / 7.463GiB;2.38%;2.77GB / 19.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.38%;78.57MiB / 7.463GiB;1.03%;52.5MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;11.46MiB / 7.463GiB;0.15%;975kB / 825kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;58.28%; 1.826GiB / 7.463GiB;24.47%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.38%;251.5MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;189.8MiB / 7.463GiB;2.48%;5.65MB / 7.2MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;195.1MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.55%; 181.8MiB / 7.463GiB;2.38%;2.77GB / 20MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.79%;78.57MiB / 7.463GiB;1.03%;52.5MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;11.46MiB / 7.463GiB;0.15%;975kB / 825kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;58.28%; 1.826GiB / 7.463GiB;24.47%; 2.8GB / 2.77GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;3.38%;251.5MiB / 7.463GiB;3.29%;38MB / 38.5MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;189.8MiB / 7.463GiB;2.48%;5.65MB / 7.2MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;195.1MiB / 7.463GiB;2.55%;1.72MB / 2.78GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.55%; 181.8MiB / 7.463GiB;2.38%;2.77GB / 20MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.79%;78.57MiB / 7.463GiB;1.03%;52.5MB / 58.3MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;11.46MiB / 7.463GiB;0.15%;975kB / 825kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;59.75%; 1.827GiB / 7.463GiB;24.48%; 2.8GB / 2.78GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;20.11%; 251.8MiB / 7.463GiB;3.30%;38.1MB / 38.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;984.8MiB / 7.463GiB;12.89%; 13.7MB / 7.52MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.88%;189.9MiB / 7.463GiB;2.48%;5.65MB / 7.2MB; 0B / 0B;7
