CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
ab0ed3240741;airflow-airflow-webserver-1;1.77%;1.124GiB / 7.463GiB;15.06%;7.39MB / 4.36MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.48%;238MiB / 7.463GiB;3.11%;3.28MB / 4.18MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;3.66%;178MiB / 7.463GiB;2.33%;602kB / 987MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;15.11%;290.4MiB / 7.463GiB;3.80%;1.12GB / 7.93MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;23.71%;83.73MiB / 7.463GiB;1.10%;29.6MB / 32.6MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;13.94MiB / 7.463GiB;0.18%;561kB / 475kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.98%;1.401GiB / 7.463GiB;18.78%;1GB / 1.12GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;83.60%;263.8MiB / 7.463GiB;3.45%;21.3MB / 21.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;3.43%;1.124GiB / 7.463GiB;15.06%;7.42MB / 4.37MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.14%;238MiB / 7.463GiB;3.11%;3.29MB / 4.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.89%;178MiB / 7.463GiB;2.33%;606kB / 992MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.55%;300.8MiB / 7.463GiB;3.94%;1.12GB / 7.97MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;15.71%;81.34MiB / 7.463GiB;1.06%;29.7MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;14MiB / 7.463GiB;0.18%;563kB / 477kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.98%;1.401GiB / 7.463GiB;18.78%;1GB / 1.12GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;83.60%;263.8MiB / 7.463GiB;3.45%;21.3MB / 21.6MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;3.43%;1.124GiB / 7.463GiB;15.06%;7.42MB / 4.37MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.14%;238MiB / 7.463GiB;3.11%;3.29MB / 4.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.89%;178MiB / 7.463GiB;2.33%;606kB / 992MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.55%;300.8MiB / 7.463GiB;3.94%;1.12GB / 7.97MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;15.71%;81.34MiB / 7.463GiB;1.06%;29.7MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;14MiB / 7.463GiB;0.18%;563kB / 477kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;67.05%;1.399GiB / 7.463GiB;18.75%;1.01GB / 1.13GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.52%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.57%;1.124GiB / 7.463GiB;15.06%;7.43MB / 4.37MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.07%;238MiB / 7.463GiB;3.11%;3.29MB / 4.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.93%;178.2MiB / 7.463GiB;2.33%;610kB / 998MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.69%;305.1MiB / 7.463GiB;3.99%;1.13GB / 8MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.57%;81.34MiB / 7.463GiB;1.06%;29.8MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.98MiB / 7.463GiB;0.18%;563kB / 477kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;67.05%;1.399GiB / 7.463GiB;18.75%;1.01GB / 1.13GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.52%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.57%;1.124GiB / 7.463GiB;15.06%;7.43MB / 4.37MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.07%;238MiB / 7.463GiB;3.11%;3.29MB / 4.19MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.93%;178.2MiB / 7.463GiB;2.33%;610kB / 998MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.69%;305.1MiB / 7.463GiB;3.99%;1.13GB / 8MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.57%;81.34MiB / 7.463GiB;1.06%;29.8MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;13.98MiB / 7.463GiB;0.18%;563kB / 477kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;89.30%;1.409GiB / 7.463GiB;18.88%;1.01GB / 1.13GB;0B / 0B;28
bc99e134b647;airflow-airflow-scheduler-1;5.40%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.58%;1.124GiB / 7.463GiB;15.06%;7.44MB / 4.38MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.05%;238MiB / 7.463GiB;3.11%;3.3MB / 4.2MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;178.1MiB / 7.463GiB;2.33%;610kB / 998MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.21%;308.5MiB / 7.463GiB;4.04%;1.13GB / 8.04MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;6.08%;82.49MiB / 7.463GiB;1.08%;29.8MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.98MiB / 7.463GiB;0.18%;564kB / 478kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;89.30%;1.409GiB / 7.463GiB;18.88%;1.01GB / 1.13GB;0B / 0B;28
bc99e134b647;airflow-airflow-scheduler-1;5.40%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.58%;1.124GiB / 7.463GiB;15.06%;7.44MB / 4.38MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.05%;238MiB / 7.463GiB;3.11%;3.3MB / 4.2MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;178.1MiB / 7.463GiB;2.33%;610kB / 998MB;0B / 0B;21
be91543aa019;airflow-db_kap-1;25.21%;308.5MiB / 7.463GiB;4.04%;1.13GB / 8.04MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;6.08%;82.49MiB / 7.463GiB;1.08%;29.8MB / 32.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.98MiB / 7.463GiB;0.18%;564kB / 478kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;168.42%;1.446GiB / 7.463GiB;19.38%;1.01GB / 1.14GB;0B / 0B;28
bc99e134b647;airflow-airflow-scheduler-1;146.75%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.63%;1.124GiB / 7.463GiB;15.06%;7.46MB / 4.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.91%;238.1MiB / 7.463GiB;3.12%;3.3MB / 4.21MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.02%;178.1MiB / 7.463GiB;2.33%;614kB / 1GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.17%;311.9MiB / 7.463GiB;4.08%;1.14GB / 8.07MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;3.01%;82.49MiB / 7.463GiB;1.08%;29.9MB / 32.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.98MiB / 7.463GiB;0.18%;564kB / 478kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;168.42%;1.446GiB / 7.463GiB;19.38%;1.01GB / 1.14GB;0B / 0B;28
bc99e134b647;airflow-airflow-scheduler-1;146.75%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.63%;1.124GiB / 7.463GiB;15.06%;7.46MB / 4.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.91%;238.1MiB / 7.463GiB;3.12%;3.3MB / 4.21MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.02%;178.1MiB / 7.463GiB;2.33%;614kB / 1GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.17%;311.9MiB / 7.463GiB;4.08%;1.14GB / 8.07MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;3.01%;82.49MiB / 7.463GiB;1.08%;29.9MB / 32.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.98MiB / 7.463GiB;0.18%;564kB / 478kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;105.44%;1.399GiB / 7.463GiB;18.75%;1.02GB / 1.14GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.22%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.77%;1.124GiB / 7.463GiB;15.06%;7.47MB / 4.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.40%;238.1MiB / 7.463GiB;3.12%;3.31MB / 4.21MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.90%;178.1MiB / 7.463GiB;2.33%;617kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;19.55%;315.1MiB / 7.463GiB;4.12%;1.14GB / 8.1MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.94%;82.5MiB / 7.463GiB;1.08%;29.9MB / 32.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.22%;13.98MiB / 7.463GiB;0.18%;571kB / 483kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;105.44%;1.399GiB / 7.463GiB;18.75%;1.02GB / 1.14GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.22%;263.8MiB / 7.463GiB;3.45%;21.4MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.77%;1.124GiB / 7.463GiB;15.06%;7.47MB / 4.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.40%;238.1MiB / 7.463GiB;3.12%;3.31MB / 4.21MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.90%;178.1MiB / 7.463GiB;2.33%;617kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;19.55%;315.1MiB / 7.463GiB;4.12%;1.14GB / 8.1MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.94%;82.5MiB / 7.463GiB;1.08%;29.9MB / 32.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.22%;13.98MiB / 7.463GiB;0.18%;571kB / 483kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.49%;1.396GiB / 7.463GiB;18.70%;1.02GB / 1.15GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.04%;263.4MiB / 7.463GiB;3.45%;21.4MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.52%;1.124GiB / 7.463GiB;15.06%;7.48MB / 4.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.01%;237.1MiB / 7.463GiB;3.10%;3.31MB / 4.22MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.88%;178.2MiB / 7.463GiB;2.33%;621kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.42%;316.1MiB / 7.463GiB;4.14%;1.15GB / 8.14MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.02%;82.27MiB / 7.463GiB;1.08%;29.9MB / 33MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;14.09MiB / 7.463GiB;0.18%;571kB / 483kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.49%;1.396GiB / 7.463GiB;18.70%;1.02GB / 1.15GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.04%;263.4MiB / 7.463GiB;3.45%;21.4MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.52%;1.124GiB / 7.463GiB;15.06%;7.48MB / 4.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.01%;237.1MiB / 7.463GiB;3.10%;3.31MB / 4.22MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.88%;178.2MiB / 7.463GiB;2.33%;621kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.42%;316.1MiB / 7.463GiB;4.14%;1.15GB / 8.14MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.02%;82.27MiB / 7.463GiB;1.08%;29.9MB / 33MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;14.09MiB / 7.463GiB;0.18%;571kB / 483kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.21%;1.388GiB / 7.463GiB;18.59%;1.02GB / 1.15GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;5.44%;262.4MiB / 7.463GiB;3.43%;21.5MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.28%;1.124GiB / 7.463GiB;15.06%;7.5MB / 4.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.26%;235MiB / 7.463GiB;3.07%;3.32MB / 4.23MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.37%;178MiB / 7.463GiB;2.33%;622kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.77%;312.6MiB / 7.463GiB;4.09%;1.15GB / 8.17MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;3.32%;81.99MiB / 7.463GiB;1.07%;30MB / 33MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;13.95MiB / 7.463GiB;0.18%;572kB / 484kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.21%;1.388GiB / 7.463GiB;18.59%;1.02GB / 1.15GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;5.44%;262.4MiB / 7.463GiB;3.43%;21.5MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.28%;1.124GiB / 7.463GiB;15.06%;7.5MB / 4.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.26%;235MiB / 7.463GiB;3.07%;3.32MB / 4.23MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.37%;178MiB / 7.463GiB;2.33%;622kB / 1.01GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.77%;312.6MiB / 7.463GiB;4.09%;1.15GB / 8.17MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;3.32%;81.99MiB / 7.463GiB;1.07%;30MB / 33MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;13.95MiB / 7.463GiB;0.18%;572kB / 484kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.76%;1.388GiB / 7.463GiB;18.60%;1.03GB / 1.16GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.07%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.19%;1.124GiB / 7.463GiB;15.06%;7.51MB / 4.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.27%;234.7MiB / 7.463GiB;3.07%;3.32MB / 4.23MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.02%;178.1MiB / 7.463GiB;2.33%;626kB / 1.02GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.90%;314.6MiB / 7.463GiB;4.12%;1.16GB / 8.21MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.84%;81.71MiB / 7.463GiB;1.07%;30MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.95MiB / 7.463GiB;0.18%;573kB / 484kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.76%;1.388GiB / 7.463GiB;18.60%;1.03GB / 1.16GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.07%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.19%;1.124GiB / 7.463GiB;15.06%;7.51MB / 4.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.27%;234.7MiB / 7.463GiB;3.07%;3.32MB / 4.23MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.02%;178.1MiB / 7.463GiB;2.33%;626kB / 1.02GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.90%;314.6MiB / 7.463GiB;4.12%;1.16GB / 8.21MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.84%;81.71MiB / 7.463GiB;1.07%;30MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.95MiB / 7.463GiB;0.18%;573kB / 484kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.85%;1.386GiB / 7.463GiB;18.58%;1.03GB / 1.16GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.76%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.63%;1.124GiB / 7.463GiB;15.06%;7.52MB / 4.43MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.99%;234.7MiB / 7.463GiB;3.07%;3.33MB / 4.24MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.93%;178.1MiB / 7.463GiB;2.33%;630kB / 1.03GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.35%;317.4MiB / 7.463GiB;4.15%;1.16GB / 8.25MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.72%;81.71MiB / 7.463GiB;1.07%;30.1MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;14.07MiB / 7.463GiB;0.18%;574kB / 485kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.85%;1.386GiB / 7.463GiB;18.58%;1.03GB / 1.16GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.76%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.63%;1.124GiB / 7.463GiB;15.06%;7.52MB / 4.43MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.99%;234.7MiB / 7.463GiB;3.07%;3.33MB / 4.24MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.93%;178.1MiB / 7.463GiB;2.33%;630kB / 1.03GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.35%;317.4MiB / 7.463GiB;4.15%;1.16GB / 8.25MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.72%;81.71MiB / 7.463GiB;1.07%;30.1MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;14.07MiB / 7.463GiB;0.18%;574kB / 485kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.97%;1.391GiB / 7.463GiB;18.64%;1.04GB / 1.17GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.80%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.12%;1.124GiB / 7.463GiB;15.06%;7.54MB / 4.44MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;234.7MiB / 7.463GiB;3.07%;3.33MB / 4.24MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.86%;178.2MiB / 7.463GiB;2.33%;634kB / 1.03GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.80%;319.6MiB / 7.463GiB;4.18%;1.17GB / 8.29MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.80%;81.77MiB / 7.463GiB;1.07%;30.1MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.95MiB / 7.463GiB;0.18%;574kB / 485kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.97%;1.391GiB / 7.463GiB;18.64%;1.04GB / 1.17GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.80%;262.2MiB / 7.463GiB;3.43%;21.5MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.12%;1.124GiB / 7.463GiB;15.06%;7.54MB / 4.44MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;234.7MiB / 7.463GiB;3.07%;3.33MB / 4.24MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.86%;178.2MiB / 7.463GiB;2.33%;634kB / 1.03GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.80%;319.6MiB / 7.463GiB;4.18%;1.17GB / 8.29MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.80%;81.77MiB / 7.463GiB;1.07%;30.1MB / 33.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;13.95MiB / 7.463GiB;0.18%;574kB / 485kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.98%;1.391GiB / 7.463GiB;18.64%;1.05GB / 1.17GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.45%;262.2MiB / 7.463GiB;3.43%;21.6MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.71%;1.124GiB / 7.463GiB;15.06%;7.55MB / 4.44MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.30%;234.7MiB / 7.463GiB;3.07%;3.34MB / 4.25MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.89%;178.2MiB / 7.463GiB;2.33%;638kB / 1.04GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.11%;322MiB / 7.463GiB;4.21%;1.17GB / 8.32MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.54%;81.76MiB / 7.463GiB;1.07%;30.1MB / 33.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.74%;13.97MiB / 7.463GiB;0.18%;575kB / 486kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.98%;1.391GiB / 7.463GiB;18.64%;1.05GB / 1.17GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.45%;262.2MiB / 7.463GiB;3.43%;21.6MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.71%;1.124GiB / 7.463GiB;15.06%;7.55MB / 4.44MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.30%;234.7MiB / 7.463GiB;3.07%;3.34MB / 4.25MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.89%;178.2MiB / 7.463GiB;2.33%;638kB / 1.04GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.11%;322MiB / 7.463GiB;4.21%;1.17GB / 8.32MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;1.54%;81.76MiB / 7.463GiB;1.07%;30.1MB / 33.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.74%;13.97MiB / 7.463GiB;0.18%;575kB / 486kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.12%;1.391GiB / 7.463GiB;18.64%;1.05GB / 1.18GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.78%;262.2MiB / 7.463GiB;3.43%;21.6MB / 21.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.52%;1.124GiB / 7.463GiB;15.06%;7.56MB / 4.45MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.47%;234.7MiB / 7.463GiB;3.07%;3.35MB / 4.26MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.89%;178.4MiB / 7.463GiB;2.33%;643kB / 1.04GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.72%;324.3MiB / 7.463GiB;4.24%;1.18GB / 8.36MB;0B / 0B;9
8a393fb6dae8;airflow-postgres-1;2.15%;81.76MiB / 7.463GiB;1.07%;30.2MB / 33.2MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;13.96MiB / 7.463GiB;0.18%;575kB / 486kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
